city,date,variant,rna,rna_norm,flow,proportion,new_cases
Zürich (ZH),2021-04-04,B.1.1.7 (Alpha),2581950322915.3145,5.272272745145299,125011,0.9436994243818672,11.960194694267514
Zürich (ZH),2021-04-05,B.1.1.7 (Alpha),4380002693504.759,8.943847067729022,133548,0.9472814573352976,17.57648446921444
Zürich (ZH),2021-04-06,B.1.1.7 (Alpha),4005718875297.1387,8.179569631338673,149051,0.94995124876793,31.17259239065817
Zürich (ZH),2021-04-07,B.1.1.7 (Alpha),11210225775119.518,22.89097791562216,157868,0.9508365362407896,27.805721184713377
Zürich (ZH),2021-04-08,B.1.1.7 (Alpha),3453577177768.6255,7.052111214535771,143090,0.9494290996698244,27.759123872611465
Zürich (ZH),2021-04-09,B.1.1.7 (Alpha),5118592630688.319,10.452027748469094,140975,0.9460563416582592,34.99496997876857
Zürich (ZH),2021-04-10,B.1.1.7 (Alpha),4039364980399.733,8.248274068189497,134810,0.9419524191578502,25.108033545647558
Zürich (ZH),2021-04-11,B.1.1.7 (Alpha),5455537169108.368,11.140059385162923,149625,0.9383445185559894,16.830013348195326
Zürich (ZH),2021-04-12,B.1.1.7 (Alpha),6426085542871.9375,13.12189292139498,320592,0.935566360222538,26.630289188959658
Zürich (ZH),2021-04-13,B.1.1.7 (Alpha),3676980571277.268,7.508294903398796,152001.79001666664,0.9331475114449264,29.102852403397026
Zürich (ZH),2021-04-14,B.1.1.7 (Alpha),4001957596568.494,8.171889201877297,144845.2708166669,0.9303489521843216,15.364762002123143
Zürich (ZH),2021-04-15,B.1.1.7 (Alpha),2836750153526.0034,5.792567109631581,144637.05726666684,0.9099041634071434,27.748601269639067
Zürich (ZH),2021-04-16,B.1.1.7 (Alpha),4386721777913.6123,8.957567256412254,143033.18181666688,0.9179114767632656,20.57860842675159
Zürich (ZH),2021-04-17,B.1.1.7 (Alpha),2403511320161.033,4.907905126394967,135347.94873333324,0.927110013852044,19.132374970276008
Zürich (ZH),2021-04-18,B.1.1.7 (Alpha),2943601066951.363,6.010753785667362,131885.10760000008,0.9371641818520952,11.937236343949044
Zürich (ZH),2021-04-19,B.1.1.7 (Alpha),1774930091975.5847,3.624359254865511,138896.89349999983,0.9468419755040768,25.55167162208068
Zürich (ZH),2021-04-20,B.1.1.7 (Alpha),2235153743457.818,4.564123507045746,138897.92401666642,0.9546978153717728,31.015364906581738
Zürich (ZH),2021-04-21,B.1.1.7 (Alpha),3073586883918.0684,6.276181309181912,136640.71393333332,0.9600561493697036,13.958406220806795
Zürich (ZH),2021-04-22,B.1.1.7 (Alpha),3227780453635.156,6.591040409250944,136099.23223333326,0.9630760975185568,20.431904182590234
Zürich (ZH),2021-04-23,B.1.1.7 (Alpha),3070660299365.129,6.270205302657742,136764.69846666683,0.9642978999185212,18.57200977707006
Zürich (ZH),2021-04-24,B.1.1.7 (Alpha),2796614604214.6772,5.710611403176852,129685.37458333332,0.9642539891211616,17.626080730360936
Zürich (ZH),2021-04-25,B.1.1.7 (Alpha),20060660441544.285,40.96332619449758,125247.21409999984,0.9634146969550093,13.992500675159237
Zürich (ZH),2021-04-26,B.1.1.7 (Alpha),2434642192485.516,4.9714735259231375,133614.39913333318,0.9621467768667368,27.094065420382165
Zürich (ZH),2021-04-27,B.1.1.7 (Alpha),2611254280338.5986,5.332110633843805,133542.62334999992,0.9608820816922932,16.521609702760088
Zürich (ZH),2021-04-28,B.1.1.7 (Alpha),1783633654700.0054,3.642131694610135,135819.82616666667,0.960210184554285,12.109968053078555
Zürich (ZH),2021-04-29,B.1.1.7 (Alpha),1527161921025.4478,3.1184233492745985,235991.7408500007,0.9607877722196893,14.614301878980893
Zürich (ZH),2021-04-30,B.1.1.7 (Alpha),2465039245694.3125,5.033543486659065,209285.52451666663,0.9629588701778627,10.782798169851379
Zürich (ZH),2021-05-01,B.1.1.7 (Alpha),3000788734875.479,6.127529457251275,331194.6007166663,0.966452311304181,13.431855585987261
Zürich (ZH),2021-05-02,B.1.1.7 (Alpha),2308275448656.6953,4.713436051898777,439780.937383334,0.9703620960525629,9.648317129511677
Zürich (ZH),2021-05-03,B.1.1.7 (Alpha),2193524834708.996,4.479118400999113,221307.45259999944,0.9735527801929256,13.417877991507432
Zürich (ZH),2021-05-04,B.1.1.7 (Alpha),1963843660098.2114,4.010115652872608,161471.75015000012,0.9750267964273532,8.978990755838641
Zürich (ZH),2021-05-05,B.1.1.7 (Alpha),1791511396013.7769,3.6582178293638843,188677.9572666666,0.9741939393263568,13.970509664543526
Zürich (ZH),2021-05-06,B.1.1.7 (Alpha),1509246344452.9246,3.0818402263389775,254181.9302999999,0.9711357409757922,12.605513278131635
Zürich (ZH),2021-05-07,B.1.1.7 (Alpha),2182890158736.4495,4.457402680217855,324791.77566666726,0.9664878161409584,11.1295174522293
Zürich (ZH),2021-05-08,B.1.1.7 (Alpha),2343133655585.711,4.784615567904714,163271.41815,0.9609005785204258,7.769492471337579
Zürich (ZH),2021-05-09,B.1.1.7 (Alpha),1077543586426.3643,2.200314867408924,152494.60484999986,0.9546743395002664,6.5839823524416135
Zürich (ZH),2021-05-10,B.1.1.7 (Alpha),764467737123.2953,1.5610224484982265,155927.90218333324,0.9479170026339288,11.950777959660298
Zürich (ZH),2021-05-11,B.1.1.7 (Alpha),1481098182322.17,3.0243624403758673,214488.1887,0.9409065917536537,11.721668050955413
Zürich (ZH),2021-05-12,B.1.1.7 (Alpha),1032739225414.8287,2.1088255737039816,308662.28113333334,0.9344036227038172,11.109861564755839
Zürich (ZH),2021-05-13,B.1.1.7 (Alpha),1641218142280.795,3.351323069072403,188439.78600000008,0.9295002985931756,3.0004364904458596
Zürich (ZH),2021-05-14,B.1.1.7 (Alpha),1080840972865.662,2.2070480413587976,156909.18808333334,0.9270483697118383,9.004243734607218
Zürich (ZH),2021-05-15,B.1.1.7 (Alpha),965976351861.5546,1.9724975911326244,216000.42231666655,0.927057514943195,7.1838940254777075
Zürich (ZH),2021-05-16,B.1.1.7 (Alpha),1125331683552.3296,2.2978968695812587,282995.32768333325,0.9282835830706644,4.798838299363057
Zürich (ZH),2021-05-17,B.1.1.7 (Alpha),1284687015243.1047,2.6232961480298935,349990.2330499999,0.9291657815613624,14.305032445859874
Zürich (ZH),2021-05-18,B.1.1.7 (Alpha),1167456040689.2656,2.3839136678398205,220339.72233333325,0.9289296907284572,10.346377492569003
Zürich (ZH),2021-05-19,B.1.1.7 (Alpha),1151520444579.5542,2.3513736114718844,240675.36193333328,0.9274065158170256,7.5251477643312095
Zürich (ZH),2021-05-20,B.1.1.7 (Alpha),1218271134777.8887,2.487676715961885,249952.49470000036,0.924783067432851,7.58985383014862
Zürich (ZH),2021-05-21,B.1.1.7 (Alpha),781800713330.943,1.5964159172419048,312839.1914666664,0.9218014807012104,6.925133159235669
Zürich (ZH),2021-05-22,B.1.1.7 (Alpha),821121736317.4713,1.6767083829656555,391447.0084166673,0.9196064689569567,4.869358583864119
Zürich (ZH),2021-05-23,B.1.1.7 (Alpha),1055769827983.385,2.1558534414165456,387509.07596666674,0.918078463265242,3.1781302059447984
Zürich (ZH),2021-05-24,B.1.1.7 (Alpha),559025039177.702,1.141514014329489,264845.9069333328,0.9151311257097858,4.58996968789809
Zürich (ZH),2021-05-25,B.1.1.7 (Alpha),489722449448.91565,1,227572.05058333292,0.9076570448376852,6.639095794055201
Zürich (ZH),2021-07-01,B.1.617.2 (Delta),373572622349.86163,8.878820225830854,333925.0704833324,0.916827396004998,1.40111508492569
Zürich (ZH),2021-07-02,B.1.617.2 (Delta),230918594205.64737,5.488316225789635,234236.9733666662,0.9447440836143072,1.7322511210191083
Zürich (ZH),2021-07-03,B.1.617.2 (Delta),327858207928.4982,7.792311089204971,208793.56425000017,0.9599900476785272,2.1440640212314226
Zürich (ZH),2021-07-04,B.1.617.2 (Delta),289824283407.62787,6.888346617238486,235170.7626166669,0.9694288574325536,0.5552099171974522
Zürich (ZH),2021-07-05,B.1.617.2 (Delta),354743409984.8396,8.431300301775895,222992.64374999976,0.9742409805643631,1.3998108747346072
Zürich (ZH),2021-07-06,B.1.617.2 (Delta),500686600275.3637,11.8999788725525,254276.96056666668,0.9784688184837136,4.1175377430997875
Zürich (ZH),2021-07-07,B.1.617.2 (Delta),42074578924.69084,1,336891.1534499996,0.9821406828975818,2.3371811295116776
Zürich (ZH),2021-07-08,B.1.617.2 (Delta),665970496608.2156,15.8283342015195,408567.15408333327,0.98350895929801,5.442972012738854
Zürich (ZH),2021-07-09,B.1.617.2 (Delta),2333004465494.2676,55.449264737030525,448647.1253000007,0.9839901550833318,5.603173556263269
Zürich (ZH),2021-07-10,B.1.617.2 (Delta),1167655590074.2412,27.752044581699185,347789.06106666685,0.9841663994142532,3.6945047070063692
Zürich (ZH),2021-07-11,B.1.617.2 (Delta),999600595523.078,23.757827673385872,286089.8865999996,0.984513962538078,2.8410117664543524
Zürich (ZH),2021-07-12,B.1.617.2 (Delta),1276555077024.487,30.340293584622415,248422.1905333336,0.9851184569700796,6.82723760509554
Zürich (ZH),2021-07-13,B.1.617.2 (Delta),58387600607.80145,1.387716813810763,467509.51806666615,0.9857702393373636,9.523959411889598
Zürich (ZH),2021-07-14,B.1.617.2 (Delta),541253836836.5679,12.864153383575305,493753.3213666667,0.98618737332064,6.0605074840764335
Zürich (ZH),2021-07-15,B.1.617.2 (Delta),305775459338.72064,7.267463327108447,478293.1424166668,0.986181816655422,14.65403056687898
Zürich (ZH),2021-07-16,B.1.617.2 (Delta),390425823447.93866,9.279375656896308,440530.2714833336,0.9857358536318324,14.718929970276008
Zürich (ZH),2021-07-17,B.1.617.2 (Delta),1057222836051.023,25.1273539289209,454954.37245,0.9848102529626064,8.653495135881103
Zürich (ZH),2021-07-18,B.1.617.2 (Delta),1223733461996.777,29.084865333700282,462951.3148499996,0.983141105901759,4.502114089171974
Zürich (ZH),2021-07-19,B.1.617.2 (Delta),1751879209520.3274,41.63747455811764,483579.5424500002,0.9804566592085118,10.427506611464969
Zürich (ZH),2021-07-20,B.1.617.2 (Delta),2550023654125.0405,60.60722933649128,440523.812933334,0.9769788880535468,13.468188358811041
Zürich (ZH),2021-07-21,B.1.617.2 (Delta),2612381749711,62.08931417678342,433061.9653166664,0.9734967555589684,8.767340520169851
Zürich (ZH),2021-07-22,B.1.617.2 (Delta),2503982141613.76,59.512945954744545,307583.11880000023,0.9710790220808354,6.537098097664543
Zürich (ZH),2021-07-23,B.1.617.2 (Delta),2541953826030.9204,60.415431146221465,255255.55373333293,0.9702107206384968,11.267798127388536
Zürich (ZH),2021-07-24,B.1.617.2 (Delta),2938394113248.706,69.83775449085607,298509.73756666685,0.9704366301485378,5.846698791932059
Zürich (ZH),2021-07-25,B.1.617.2 (Delta),1273584263877.1995,30.269685316560956,424857.0310499997,0.9710696946060224,4.91084549044586
Zürich (ZH),2021-07-26,B.1.617.2 (Delta),1767102860845.3623,41.99929995754192,332711.0163333336,0.971848148183441,8.33881934819533
Zürich (ZH),2021-07-27,B.1.617.2 (Delta),2040574564889.086,48.49898958089406,273369.6972833333,0.9727640278502772,8.935749874734606
Zürich (ZH),2021-07-28,B.1.617.2 (Delta),2211007742283.2363,52.549729522919584,312722.09936666646,0.973634513612085,7.198368399150744
Zürich (ZH),2021-07-29,B.1.617.2 (Delta),1073970869018.7972,25.52540979533258,231140.57506666635,0.9739538451461882,11.986077394904457
Zürich (ZH),2021-07-30,B.1.617.2 (Delta),2969848683541.1865,70.58534534253829,259148.5464833333,0.9734801022767066,8.464328403397028
Zürich (ZH),2021-07-31,B.1.617.2 (Delta),860120279806.8398,20.442754313628818,284891.4770999997,0.9725135656425332,3.9293418259023354
Zürich (ZH),2021-08-01,B.1.617.2 (Delta),923680610222.1907,21.95341305436434,478095.0784499997,0.9716689222549412,6.075329592356688
Zürich (ZH),2021-08-02,B.1.617.2 (Delta),845438793897.3953,20.09381473337246,354437.9519500003,0.9716385580027612,8.092477713375796
Zürich (ZH),2021-08-03,B.1.617.2 (Delta),1386836204850.6233,32.96138048898641,324059.82775000023,0.9728940177513417,6.562210647558388
Zürich (ZH),2021-08-04,B.1.617.2 (Delta),1379740207540.8132,32.792727647029004,376388.6348499996,0.975318265989778,5.9596946985138
Zürich (ZH),2021-08-05,B.1.617.2 (Delta),790426550036.9841,18.786321105001814,325663.4765499996,0.9782716651594549,9.685068144373673
Zürich (ZH),2021-08-06,B.1.617.2 (Delta),1363177476723.9421,32.39907591621747,284068.2437333336,0.9810399804236056,10.286819651804672
Zürich (ZH),2021-08-07,B.1.617.2 (Delta),1064906777881.231,25.309980636699997,310028.50644999987,0.9831219845064444,8.45873367091295
Zürich (ZH),2021-08-08,B.1.617.2 (Delta),1412080136242.1128,33.561361095724585,317109.62245,0.9842553126870284,6.961384188959661
Zürich (ZH),2021-08-09,B.1.617.2 (Delta),1913541700708.143,45.47975879053205,268790.5455500003,0.9844216923829,9.670989101910829
Zürich (ZH),2021-08-10,B.1.617.2 (Delta),3089956979159.393,73.43999769290852,217689.60463333369,0.9839335700116092,15.686449216560508
Zürich (ZH),2021-08-11,B.1.617.2 (Delta),2191792074990.0598,52.09302460074863,205275.61191666656,0.9833483240064728,9.855794972399151
Zürich (ZH),2021-08-12,B.1.617.2 (Delta),1932309819805.9954,45.925826691329,196262.44873333312,0.9832061820290714,19.446173477707006
Zürich (ZH),2021-08-13,B.1.617.2 (Delta),3008280894862.5093,71.49877602452118,188355.3446500003,0.9837958775213924,17.575252280254777
Zürich (ZH),2021-08-14,B.1.617.2 (Delta),3017900385992.3447,71.72740555274659,176576.80238333324,0.985083703090804,15.931734152866241
Zürich (ZH),2021-08-15,B.1.617.2 (Delta),2358577815235.9497,56.05707473525904,179896.12638333312,0.986773488698829,13.373011762208067
Zürich (ZH),2021-08-16,B.1.617.2 (Delta),3945190013316.7573,93.76659527308023,197375.9317333334,0.9884911574900536,13.857515915074309
Zürich (ZH),2021-08-17,B.1.617.2 (Delta),2962313004096.184,70.4062424343787,198018.4124999997,0.9900014770812264,20.916402524416135
Zürich (ZH),2021-08-18,B.1.617.2 (Delta),4202416140420.6177,99.88017106344687,178620.38188333347,0.9912313230357208,14.751130401273885
Zürich (ZH),2021-08-19,B.1.617.2 (Delta),2508248503976.2666,59.614345956159724,171644.00931666666,0.9922057726896778,23.292895314225053
Zürich (ZH),2021-08-20,B.1.617.2 (Delta),4403284010134.961,104.65426209056983,166057.55801666668,0.9929715098386408,19.508601479830148
Zürich (ZH),2021-08-21,B.1.617.2 (Delta),3438445977650.652,81.72264739250548,153395.4518833334,0.9935419363431,18.936406853503183
Zürich (ZH),2021-08-22,B.1.617.2 (Delta),4615512716504.07,109.69836976301919,372850.4989999996,0.9939313518321868,21.647978853503183
Zürich (ZH),2021-08-23,B.1.617.2 (Delta),3985570362138.699,94.72632796331627,226244.82753333356,0.9941950556297504,19.03925971125265
Zürich (ZH),2021-08-24,B.1.617.2 (Delta),3592384513373.2812,85.381353900256,186708.4819333333,0.9944047288975864,26.003934492569
Zürich (ZH),2021-08-25,B.1.617.2 (Delta),3526389609874.223,83.81283188088696,166961.71618333374,0.994603824075172,14.45896243524416
Zürich (ZH),2021-08-26,B.1.617.2 (Delta),3083946707604.0933,73.29714964287676,163983.4086666666,0.994793373036095,23.754009955414013
Zürich (ZH),2021-08-27,B.1.617.2 (Delta),3397896927874.4556,80.75890513262986,163778.02411666684,0.994944722910409,18.962760373673035
Zürich (ZH),2021-08-28,B.1.617.2 (Delta),3366891534885.724,80.02199002186363,176740.77610000037,0.9950100418851032,22.742503360934183
Zürich (ZH),2021-08-29,B.1.617.2 (Delta),3079437067366.324,73.18996757824242,170372.7581333331,0.9949381260641348,13.09998267091295
Zürich (ZH),2021-08-30,B.1.617.2 (Delta),2458468415917.3203,58.431206651354145,224578.8661666667,0.9946977703019468,18.884687284501062
Zürich (ZH),2021-08-31,B.1.617.2 (Delta),2890900619897.677,68.70896141520728,169327.83970000016,0.994256018335226,27.650859932059454
Zürich (ZH),2021-09-01,B.1.617.2 (Delta),7435029675745.963,176.71073284069936,167614.14371666673,0.9870842611136692,27.043138664543523
Zürich (ZH),2021-09-02,B.1.617.2 (Delta),2951175636986.277,70.14153706133523,160279.49191666642,0.987455972758938,31.478061993630572
Zürich (ZH),2021-09-03,B.1.617.2 (Delta),2408231574330.6924,57.23721153909059,158195.4154166668,0.9874996518625582,30.808146114649677
Zürich (ZH),2021-09-04,B.1.617.2 (Delta),4432426355252.365,105.34689754556906,149635.92163333338,0.987264171266715,16.08603561358811
Zürich (ZH),2021-09-05,B.1.617.2 (Delta),2678547402304.4106,63.66189444459407,143374.7574833334,0.986777007828884,21.09285951804671
Zürich (ZH),2021-09-06,B.1.617.2 (Delta),3116345614856.0913,74.06718485368633,152105.1159333337,0.9861049153399905,42.52242566242038
Zürich (ZH),2021-09-07,B.1.617.2 (Delta),2380790436844.051,56.58500923099956,150756.35405000005,0.9853541823822876,33.988750447983016
Zürich (ZH),2021-09-08,B.1.617.2 (Delta),3347659485934.934,79.5648957515867,150869.82061666643,0.9846116046964792,18.941263762208067
Zürich (ZH),2021-09-09,B.1.617.2 (Delta),2895276799619.9097,68.81297148100178,148512.0489000001,0.9839680450120724,28.777453426751595
Zürich (ZH),2021-09-10,B.1.617.2 (Delta),2480046848104.1865,58.9440681638957,154457.87980000037,0.9835977469129524,30.257699904458605
Zürich (ZH),2021-09-11,B.1.617.2 (Delta),1719885211224.8567,40.87706294822995,141491.77805,0.9836839159157752,19.47261260084926
Zürich (ZH),2021-09-12,B.1.617.2 (Delta),1924702131288.2695,45.74501232046286,134396.53320000012,0.9842530609706448,12.365168214437368
Zürich (ZH),2021-09-13,B.1.617.2 (Delta),1849860679123.7542,43.96623154410681,144007.54198333315,0.9851857602864732,12.866353974522294
Zürich (ZH),2021-09-14,B.1.617.2 (Delta),1442633941574.112,34.2875431779431,145366.47926666675,0.9862867760955868,22.939892687898087
Zürich (ZH),2021-09-15,B.1.617.2 (Delta),1643916406483.2039,39.07148802191568,152010.0517666666,0.9873372405169922,12.719085711252653
Zürich (ZH),2021-09-16,B.1.617.2 (Delta),1179202037929.3115,28.02647270790188,237550.11944999977,0.9881571022942176,27.731336847133754
Zürich (ZH),2021-09-17,B.1.617.2 (Delta),1557111088070.5063,37.00835820264713,154439.1789666667,0.9886269147312016,15.133296919320594
Zürich (ZH),2021-09-18,B.1.617.2 (Delta),1327257922393.0269,31.54536435810045,136427.9787666666,0.9887495676091178,15.11733385562633
Zürich (ZH),2021-09-19,B.1.617.2 (Delta),1803569361412.5044,42.86601096212294,228183.12766666693,0.9893145846011547,6.037090492569002
Zürich (ZH),2021-09-20,B.1.617.2 (Delta),1504799250311.8252,35.765045991434896,199590.60331111134,0.9898796015931917,16.7464416985138
Zürich (ZH),2021-09-21,B.1.617.2 (Delta),1206029139211.146,28.664081020746845,170998.07895555574,0.9904446185852287,17.2309102866242
Zürich (ZH),2021-09-22,B.1.617.2 (Delta),907259028110.4667,21.563116050058795,142405.55460000015,0.9910096355772656,5.34377952866242
Zürich (ZH),2021-09-23,B.1.617.2 (Delta),1197714824415.118,28.466472036687616,139637.77691666683,0.9914932510329688,15.624056779193207
Zürich (ZH),2021-09-24,B.1.617.2 (Delta),881465539290.627,20.95007393581667,139211.7947666667,0.9915406907450174,11.23964686836518
Zürich (ZH),2021-09-25,B.1.617.2 (Delta),612629940995.0365,14.560572123409267,129615.87626666667,0.9913096214653097,9.443533619957536
Zürich (ZH),2021-09-26,B.1.617.2 (Delta),623012093377.015,14.807328066007326,139245.56264999995,0.9909176562799752,7.5929798365180465
Zürich (ZH),2021-09-27,B.1.617.2 (Delta),740381375743.4506,17.596881410712555,139098.34935000006,0.9903700151111134,4.454041199575372
Zürich (ZH),2021-09-28,B.1.617.2 (Delta),587026242196.2094,13.952040809414298,136177.33325000008,0.9896001811198472,14.464331972399153
Zürich (ZH),2021-09-29,B.1.617.2 (Delta),1096493053576.3925,26.060701772892415,143916.42475000006,0.98860289904612,8.140129023354566
Zürich (ZH),2021-09-30,B.1.617.2 (Delta),1137509570653.7734,27.035554477914047,143564.1257333331,0.9874944909112234,19.80054745859873
Zürich (ZH),2021-10-01,B.1.617.2 (Delta),785449658848.1198,18.668033737283352,136856.16368333335,0.9864454108272634,13.333104645435245
Zürich (ZH),2021-10-02,B.1.617.2 (Delta),1014305431766.69,24.107322228516942,128504.32418333334,0.9855801770834196,7.891423025477708
Zürich (ZH),2021-10-03,B.1.617.2 (Delta),566068092534.0983,13.453921750406623,125823.8458166667,0.9849370099533196,6.884205492569003
Zürich (ZH),2021-10-04,B.1.617.2 (Delta),689034743733.1716,16.376509553820437,144331.57748333327,0.984571549950797,6.266348564755839
Zürich (ZH),2021-10-05,B.1.617.2 (Delta),961487950228.3497,22.85199221956122,185378.5273500004,0.9846274875658474,10.083302600849258
Zürich (ZH),2021-10-06,B.1.617.2 (Delta),882454989562.5461,20.973590517496316,171470.2391833335,0.9852191468403868,7.423537346072186
Zürich (ZH),2021-10-07,B.1.617.2 (Delta),617846656110.8593,14.684559463250745,152360.38829999996,0.986228221897588,12.96511398089172
Zürich (ZH),2021-10-08,B.1.617.2 (Delta),709210288841.4343,16.856028199613064,134188.93654999993,0.9873609769069832,7.532624588110402
Zürich (ZH),2021-10-09,B.1.617.2 (Delta),604008627324.1141,14.355666598713377,125405.73101666656,0.9883859265160628,4.6362122993630575
Zürich (ZH),2021-10-10,B.1.617.2 (Delta),595168499154.4562,14.145560439707465,126362.34000555544,0.9892200580753548,4.078256704883227
Zürich (ZH),2021-10-11,B.1.617.2 (Delta),586328370984.7982,13.935454280701551,127318.94899444433,0.98987489729708,4.97924656687898
Zürich (ZH),2021-10-12,B.1.617.2 (Delta),577488242815.1403,13.725348121695637,128275.55798333322,0.9904102930297743,8.53254370700637
Zürich (ZH),2021-10-13,B.1.617.2 (Delta),1520294000519.3005,36.133314684871124,161916.43401666643,0.9909385767215568,5.463259581740976
Zürich (ZH),2021-10-14,B.1.617.2 (Delta),973996386980.4025,23.149284244145512,126610.55331666664,0.9915449877270334,6.2315482866242045
Zürich (ZH),2021-10-15,B.1.617.2 (Delta),771450418478.5923,18.335309305398138,125358.39493333331,0.9921184983161682,6.241007492569002
Zürich (ZH),2021-10-16,B.1.617.2 (Delta),868968479247.669,20.653052305123076,117523.3796,0.9923734310216034,8.582693560509554
Zürich (ZH),2021-10-17,B.1.617.2 (Delta),815689383261.5193,19.38675095766304,115776.85365000003,0.9920478773920433,5.3882176220806794
Zürich (ZH),2021-10-18,B.1.617.2 (Delta),932613916612.8033,22.16573381000642,127738.73066666668,0.991117895882416,8.507077456475583
Zürich (ZH),2021-10-19,B.1.617.2 (Delta),878877321912.7546,20.88855894400879,128379.78243333333,0.9898352606355478,8.44507588535032
Zürich (ZH),2021-10-20,B.1.617.2 (Delta),733262772881.7456,17.427691295359374,130315.80555000002,0.9885571163456702,6.365389874734607
Zürich (ZH),2021-10-21,B.1.617.2 (Delta),635290997185.2012,15.09916470756146,160823.4426833331,0.9875813679948928,8.5449758492569
Zürich (ZH),2021-10-22,B.1.617.2 (Delta),799223832590.3907,18.99540893851651,133605.80140000003,0.9870571095281798,11.666731426751593
Zürich (ZH),2021-10-23,B.1.617.2 (Delta),722174616105.8108,17.16415552009276,124871.54665000002,0.9869355539394152,8.431541558386412
Zürich (ZH),2021-10-24,B.1.617.2 (Delta),1675353628823.5957,39.818666559261494,125266.66173333328,0.9870221977003036,7.214724433121019
Zürich (ZH),2021-10-25,B.1.617.2 (Delta),1072929692833.8678,25.500663827302972,133284.67936666662,0.9871647045607936,7.044392520169851
Zürich (ZH),2021-10-26,B.1.617.2 (Delta),1027635564221.9944,24.42414375819081,132370.89753333337,0.9873886493923982,18.761909095541398
Zürich (ZH),2021-10-27,B.1.617.2 (Delta),1384349179720.6384,32.90227056576088,131963.16668333358,0.9878624707601732,5.172568872611465
Zürich (ZH),2021-10-28,B.1.617.2 (Delta),1577823352795.2463,37.50063323555507,131559.93168333327,0.9887431775729036,20.216782900212312
Zürich (ZH),2021-10-29,B.1.617.2 (Delta),2043775679432.9724,48.57507149604801,130447.91216666649,0.9899416157286184,13.489154840764332
Zürich (ZH),2021-10-30,B.1.617.2 (Delta),1480531909203.905,35.188276318912294,128459.42263333323,0.9911181187501292,9.555450619957536
Zürich (ZH),2021-10-31,B.1.617.2 (Delta),917288138974.8378,21.80148114177658,126470.93309999998,0.9919919081678628,7.479552845010616
Zürich (ZH),2021-11-01,B.1.617.2 (Delta),1147513579052.096,27.27332295127723,181451.93868333308,0.9925229988318373,9.634963910828025
Zürich (ZH),2021-11-02,B.1.617.2 (Delta),1234605698515.2346,29.34326926301631,187152.32116666663,0.9927776488621506,19.57635592781316
Zürich (ZH),2021-11-03,B.1.617.2 (Delta),2024111197089.4163,48.10769944275299,160473.38443333324,0.9927764787348172,11.836121685774946
Zürich (ZH),2021-11-04,B.1.617.2 (Delta),2777052610527.307,66.00309929418296,152010.83071666645,0.992466650020248,24.508675541401274
Zürich (ZH),2021-11-05,B.1.617.2 (Delta),1917757962817.8633,45.579968043184756,133797.8498666666,0.991864840912124,17.907706636942677
Zürich (ZH),2021-11-06,B.1.617.2 (Delta),1896912797837.3123,45.084534327309385,125200.2533666668,0.9911605486650064,18.6818856985138
Zürich (ZH),2021-11-07,B.1.617.2 (Delta),1975261156326.1438,46.94666487005509,124041.68576666678,0.990582901597714,14.493374855626326
Zürich (ZH),2021-11-08,B.1.617.2 (Delta),1846117202362.8208,43.87725913234165,158683.05119999993,0.9902658087904253,12.326175082802548
Zürich (ZH),2021-11-09,B.1.617.2 (Delta),1338005889468.5745,31.800814735745,130002.05798333314,0.9902298503029726,28.733328515923567
Zürich (ZH),2021-11-10,B.1.617.2 (Delta),2403013530228.1055,57.11319261279482,130289.3739,0.9904349086472168,17.38649799787686
Zürich (ZH),2021-11-11,B.1.617.2 (Delta),2298824804935.0776,54.63690579173085,129437.24231666676,0.9908277055126612,39.27935892569002
Zürich (ZH),2021-11-12,B.1.617.2 (Delta),2976381596348.3306,70.74061517468176,128758.8405333334,0.9912750731460443,34.21571746072187
Zürich (ZH),2021-11-13,B.1.617.2 (Delta),3461316356422.084,82.26621501352356,130438.95908333328,0.9915155936047244,26.32206096178344
Zürich (ZH),2021-11-14,B.1.617.2 (Delta),3610424040609.527,85.81010512480265,146172.51860000004,0.9913284803789928,21.97588210403397
Zürich (ZH),2021-11-15,B.1.617.2 (Delta),2527443056689.7305,60.07054904134853,131089.74246666656,0.9906870999716172,50.69303187261147
Zürich (ZH),2021-11-16,B.1.617.2 (Delta),3204848940709.047,76.17067175990985,128545.98895,0.989724595094472,47.01871828874735
Zürich (ZH),2021-11-17,B.1.617.2 (Delta),3651365160047.5347,86.7831658299683,130163.0994333334,0.9886100486770644,28.52267562208068
Zürich (ZH),2021-11-18,B.1.617.2 (Delta),4965310244002.88,118.01211969085355,131427.09270000012,0.987432471182302,53.02673654352441
Zürich (ZH),2021-11-19,B.1.617.2 (Delta),4979867917180.314,118.35811657423274,131053.7033833336,0.986121919528437,56.76272336093419
Zürich (ZH),2021-11-20,B.1.617.2 (Delta),3267193962003.6562,77.65244585932984,125039.49593333328,0.9920567273726848,32.778302821656055
Zürich (ZH),2021-11-21,B.1.617.2 (Delta),2732530728367.783,64.94493345396829,124443.47355000024,0.9916307605755522,28.767024212314226
Zürich (ZH),2021-11-22,B.1.617.2 (Delta),3959596004486.634,94.10898708157966,139637.1989500002,0.9911485253840796,24.26482661146497
Zürich (ZH),2021-11-23,B.1.617.2 (Delta),3831860453139.279,91.07305530015913,136283.37891666678,0.9906794540577214,59.09910245647558
